author,clickbait_reasons,clickbait_score,collection_method,fact_check_rating,fact_check_title,feed_url,headline,headline_original,id,label,labeling_method,needs_review,published_at,scraped_at,section,source,source_type,split,url,headline_language_detected,headline_language_probability,headline_translation_reason,headline_translation_method
,,0.0,news_sitemap,,,,"La magia literaria de Nueva York: Hobart Book Village y el recorrido cultural que une montañas, historia y pasión por los libros","La magia literaria de Nueva York: Hobart Book Village y el recorrido cultural que une montañas, historia y pasión por los libros",9584a324433a92d3,informativo,weak-rules-v1.2,False,2026-04-20T21:19:07.027000+00:00,2026-04-20T23:37:12.643062+00:00,,Infobae,internacional,train,https://www.infobae.com/estados-unidos/2026/04/20/la-magia-literaria-de-nueva-york-hobart-book-village-y-el-recorrido-cultural-que-une-montanas-historia-y-pasion-por-los-libros/,es,0.999998,kept,kept_original
,,0.0,sitemap_url_slug,,,,suben precios petroleo estrecho ormuz trax,suben precios petroleo estrecho ormuz trax,bfdcf5b8b28908e6,informativo,weak-rules-v1.2,False,2026-04-12T23:43:24.439000+00:00,2026-04-20T23:36:22.179455+00:00,,CNN Espanol,internacional,train,https://cnnespanol.cnn.com/2026/04/12/eeuu/suben-precios-petroleo-estrecho-ormuz-trax,es,0.999996,kept,kept_original
,"clickbait_framing:donde ver,hora y donde",0.16,sitemap_url_slug,,,,atletico de madrid vs barcelona hora y donde ver hoy en vivo y en directo la champions league,atletico de madrid vs barcelona hora y donde ver hoy en vivo y en directo la champions league,ffc22984ca31d891,informativo,weak-rules-v1.2,False,2026-04-14T17:00:00.495000+00:00,2026-04-20T23:35:09.999984+00:00,,En Cancha,nacional,train,https://www.encancha.cl/internacional/2026/04/14/atletico-de-madrid-vs-barcelona-hora-y-donde-ver-hoy-en-vivo-y-en-directo-la-champions-league/,es,0.999997,kept,kept_original
,curiosity_gap:por que;curiosity_gap_opener;question_headline;question_opener,0.52,news_sitemap,,,,¿Por qué demócratas con aspiraciones para 2028 llaman a Lina Khan y qué les dice ella sobre cómo recomponer la economía?,¿Por qué demócratas con aspiraciones para 2028 llaman a Lina Khan y qué les dice ella sobre cómo recomponer la economía?,18fdb03ca0e21408,clickbait,manual-review-v1.0,False,2026-04-20T14:19:37.169000+00:00,2026-04-20T23:36:22.113937+00:00,,CNN Espanol,internacional,train,https://cnnespanol.cnn.com/2026/04/20/eeuu/lina-khan-democratas-economia-2028-trax,es,0.999995,kept,kept_original
Javier Mancebo,sensational_language:secreto;clickbait_framing:el secreto;exclamation,0.35,rss,,,https://e00-marca.uecdn.es/rss/portada.xml,"Llorente desvela el ""secreto"" que le ha permitido recuperarse tras el partido... ¡con un vídeo de Guardiola!","Llorente desvela el ""secreto"" que le ha permitido recuperarse tras el partido... ¡con un vídeo de Guardiola!",30f500b73dac8937,clickbait,manual-review-v1.0,False,2026-04-15T10:04:27+02:00,2026-04-20T23:37:33.229215+00:00,Champions League,Marca,internacional,train,https://www.marca.com/futbol/champions-league/2026/04/15/llorente-desvela-secreto-le-permitido-recuperarse-partido-video-guardiola-video.html,es,0.999998,kept,kept_original
,curiosity_gap:lo que;curiosity_colon_framing,0.36,news_sitemap,,,,"Eduardo Coudet, entre la sinceridad y la esperanza después de la derrota de River vs Boca: ""Nos está costando más de lo que pensaba","Eduardo Coudet, entre la sinceridad y la esperanza después de la derrota de River vs Boca: ""Nos está costando más de lo que pensaba",21d0c4861937df02,clickbait,manual-review-v1.0,False,2026-04-20T01:01:00+00:00,2026-04-20T23:37:29.580883+00:00,,Clarin,internacional,train,https://www.clarin.com/deportes/eduardo-coudet-sinceridad-esperanza-despues-derrota-river-vs-boca-costando-pensaba_0_tvRzo0jCJM.html,es,0.999996,kept,kept_original
,,0.0,news_sitemap,,,,Euro hoy: a cuánto cotiza este domingo 19 de abril,Euro hoy: a cuánto cotiza este domingo 19 de abril,d0da1a8f00fd3c16,informativo,weak-rules-v1.2,False,2026-04-19T10:00:01+00:00,2026-04-20T23:37:29.599415+00:00,,Clarin,internacional,train,https://www.clarin.com/economia/euro-hoy-cotiza-domingo-19-abril_0_QVYVuQC8h7.html,es,0.999994,kept,kept_original
,,0.0,sitemap_url_slug,,,,ley miscelanea norma otorgara invariabilidad tributaria de hasta 25 anos a inversiones desde us50 millones,ley miscelanea norma otorgara invariabilidad tributaria de hasta 25 anos a inversiones desde us50 millones,59dde7ebf9628917,informativo,weak-rules-v1.2,False,2026-04-15T01:12:41.827000+00:00,2026-04-20T23:29:50.335933+00:00,,La Tercera,nacional,train,https://www.latercera.com/pulso/noticia/ley-miscelanea-norma-otorgara-invariabilidad-tributaria-de-hasta-25-anos-a-inversiones-desde-us50-millones/,es,0.999996,kept,kept_original
,,0.0,sitemap_url_slug,,,,dos goles por insolitos errores de los arqueros el frenetico inicio del duelo entre el bayern munich y el real madrid,dos goles por insolitos errores de los arqueros el frenetico inicio del duelo entre el bayern munich y el real madrid,949f6713e3a18f90,informativo,weak-rules-v1.2,False,2026-04-15T19:28:52.642000+00:00,2026-04-20T23:29:50.326601+00:00,,La Tercera,nacional,validation,https://www.latercera.com/el-deportivo/noticia/dos-goles-por-insolitos-errores-de-los-arqueros-el-frenetico-inicio-del-duelo-entre-el-bayern-munich-y-el-real-madrid/,es,0.999996,kept,kept_original
,,0.0,sitemap_url_slug,,,,ultnot yemen sanaa ataque chiita az,ultnot yemen sanaa ataque chiita az,ebbe017141ad5df1,informativo,weak-rules-v1.2,False,2014-09-23T04:42:10+00:00,2026-04-20T23:35:19.014519+00:00,,BBC Mundo,internacional,train,http://www.bbc.co.uk/mundo/ultimas_noticias/2014/09/140923_ultnot_yemen_sanaa_ataque_chiita_az.shtml,ca,0.428571,kept,kept_original
,,0.0,sitemap_url_slug,,,,la ciencia identifica habitos que preservan y mejoran la agilidad mental,la ciencia identifica habitos que preservan y mejoran la agilidad mental,f53e602fa7655060,informativo,weak-rules-v1.2,False,2026-04-19T07:00:01.186000+00:00,2026-04-20T23:37:12.681566+00:00,,Infobae,internacional,test,https://www.infobae.com/salud/ciencia/2026/04/19/la-ciencia-identifica-habitos-que-preservan-y-mejoran-la-agilidad-mental/,es,0.999995,kept,kept_original
,,0.0,sitemap_url_slug,,,,dc releva legado de patricio aylwin a 10 anos de su muerte y reivindica su politica de acuerdos,dc releva legado de patricio aylwin a 10 anos de su muerte y reivindica su politica de acuerdos,77e4c20f64296d2f,informativo,weak-rules-v1.2,False,2026-04-19T20:39:55.306000+00:00,2026-04-20T23:29:50.282249+00:00,,La Tercera,nacional,train,https://www.latercera.com/politica/noticia/dc-releva-legado-de-patricio-aylwin-a-10-anos-de-su-muerte-y-reivindica-su-politica-de-acuerdos/,es,0.999998,kept,kept_original
,listicle_format,0.23,sitemap_url_slug,,,,5 cosas 13 abril 2026 orix,5 cosas 13 abril 2026 orix,2174a3e18ec3cf1f,informativo,weak-rules-v1.2,False,2026-04-13T10:37:56.740000+00:00,2026-04-20T23:36:22.178760+00:00,,CNN Espanol,internacional,train,https://cnnespanol.cnn.com/2026/04/13/mundo/5-cosas-13-abril-2026-orix,pt,0.999682,detected_non_es,GoogleTranslator(auto->es)
,direct_address:tu;numbered_list_format,0.35,sitemap_url_slug,,,,5 signos de que algo podria andar mal con tu pene,5 signos de que algo podria andar mal con tu pene,b50595c249feb438,clickbait,manual-review-v1.0,False,2025-11-14T19:27:49+00:00,2026-04-20T23:33:16.684255+00:00,,Pagina 7,nacional,train,https://www.pagina7.cl/destacados/5-signos-de-que-algo-podria-andar-mal-con-tu-pene/,es,0.999995,kept,kept_original
,,0.0,news_sitemap,,,,Video muestra gran magnitud de incendio en planta industrial en El Monte,Video muestra gran magnitud de incendio en planta industrial en El Monte,540a469eca3d417e,informativo,weak-rules-v1.2,False,2026-04-20T13:59:15+00:00,2026-04-20T23:33:16.639317+00:00,,Pagina 7,nacional,train,https://www.pagina7.cl/actualidad/videos-muestran-gran-magnitud-de-incendio-en-planta-industrial-en-el-monte/,es,0.999996,kept,kept_original
,,0.0,sitemap_url_slug,,,,seleccion de futbol de canada,seleccion de futbol de canada,5629ea6d8231176f,informativo,weak-rules-v1.2,False,2026-04-10T22:37:46+00:00,2026-04-20T23:37:29.654423+00:00,,Clarin,internacional,train,https://www.clarin.com/tema/seleccion-de-futbol-de-canada.html,es,0.999995,kept,kept_original
,,0.0,sitemap_url_slug,,,,kate winslet recibe su estrella en el paseo de la fama de hollywood,kate winslet recibe su estrella en el paseo de la fama de hollywood,3b821c6c25a79f3a,informativo,weak-rules-v1.2,False,2014-03-19T15:29:39+00:00,2026-04-20T23:34:10.210305+00:00,,FMDOS,nacional,train,https://www.fmdos.cl/noticias/kate-winslet-recibe-su-estrella-en-el-paseo-de-la-fama-de-hollywood/,es,0.857139,kept,kept_original
,vague_subject,0.1,news_sitemap,,,,El Gobierno de Ayuso planta cara a la ministra Tolón y exige que regule la rebaja de los ratios en Infantil de 0 a 3 años,El Gobierno de Ayuso planta cara a la ministra Tolón y exige que regule la rebaja de los ratios en Infantil de 0 a 3 años,9cd3d9c6c1cef9f3,informativo,weak-rules-v1.2,False,2026-04-20T16:02:23+02:00,2026-04-20T23:38:18.937574+00:00,,ABC,internacional,train,https://www.abc.es/espana/madrid/gobierno-ayuso-planta-cara-ministra-tolon-exige-20260420160200-nt.html,es,0.999997,kept,kept_original
,,0.0,sitemap_url_slug,,,,champions league cuartos de final barcelona atletico madrid futbol deportes tv,champions league cuartos de final barcelona atletico madrid futbol deportes tv,0d2ee881d63f7ddf,informativo,weak-rules-v1.2,False,2026-04-15T02:55:29.135000+00:00,2026-04-20T23:36:22.171023+00:00,,CNN Espanol,internacional,train,https://cnnespanol.cnn.com/2026/04/14/deportes/video/champions-league-cuartos-de-final-barcelona-atletico-madrid-futbol-deportes-tv,es,0.999992,kept,kept_original
,,0.0,news_sitemap,,,,"Matthew D. Lieberman, psicólogo: «Debemos tomarnos las conexiones sociales en serio, como una necesidad biológica»","Matthew D. Lieberman, psicólogo: «Debemos tomarnos las conexiones sociales en serio, como una necesidad biológica»",182b2cfd2671c85b,informativo,weak-rules-v1.2,False,2026-04-19T04:13:07+02:00,2026-04-20T23:38:18.968306+00:00,,ABC,internacional,train,https://www.abc.es/bienestar/psicologia-sexo/matthew-lieberman-psicologo-debemos-tomarnos-conexiones-sociales-20260410041307-nt.html,es,0.999997,kept,kept_original
,,0.0,news_sitemap,,,,Avance del capítulo 543 de 'Sueños de libertad' que se puede ver este lunes en Antena 3: Carmen recibe una mala noticia,Avance del capítulo 543 de 'Sueños de libertad' que se puede ver este lunes en Antena 3: Carmen recibe una mala noticia,c856b9f1bf347438,informativo,weak-rules-v1.2,False,2026-04-19T13:45:00+00:00,2026-04-20T23:38:30.076542+00:00,,Mundo Deportivo,internacional,train,https://www.mundodeportivo.com/elotromundo/television/20260419/1004172218/avance-capitulo-543-suenos-libertad-ver-lunes-antena-3-carmen-recibe-mala-noticia-dct.html,es,0.999995,kept,kept_original
,,0.0,sitemap_url_slug,,,,jugador de la seleccion colombia le respondio al argentino julio coria solo respeto,jugador de la seleccion colombia le respondio al argentino julio coria solo respeto,6f3282b57840f7df,informativo,weak-rules-v1.2,False,2026-04-20T23:21:01+00:00,2026-04-20T23:37:12.621634+00:00,,Infobae,internacional,train,https://www.infobae.com/colombia/deportes/2026/04/20/jugador-de-la-seleccion-colombia-le-respondio-al-argentino-julio-coria-solo-respeto/,es,0.999997,kept,kept_original
,numbered_list_format,0.23,sitemap_url_slug,,,,7 famosos que salieron del closet,7 famosos que salieron del closet,f547c70e3d015ac7,informativo,weak-rules-v1.2,False,2025-11-14T19:28:04+00:00,2026-04-20T23:33:16.686674+00:00,,Pagina 7,nacional,train,https://www.pagina7.cl/destacados/7-famosos-que-salieron-del-closet/,es,0.999996,kept,kept_original
,curiosity_gap:la verdad sobre;curiosity_gap_opener;clickbait_framing:la verdad sobre,0.48,sitemap_url_slug,,,,la verdad sobre el contrato de salomon rodriguez puede volver a colo colo a mitad de ano,la verdad sobre el contrato de salomon rodriguez puede volver a colo colo a mitad de ano,6c8250b656140c61,informativo,manual-review-v1.0,False,2026-04-15T22:26:31.100000+00:00,2026-04-20T23:35:09.991851+00:00,,En Cancha,nacional,train,https://www.encancha.cl/futbol-chileno/colo-colo/2026/04/15/la-verdad-sobre-el-contrato-de-salomon-rodriguez-puede-volver-a-colo-colo-a-mitad-de-ano/,es,0.999997,kept,kept_original
,concrete_informative_signals,0.0,news_sitemap,,,,0-0: Heroico empate del Talavera en Lugo,0-0: Heroico empate del Talavera en Lugo,3497a8a2c29bbb25,informativo,weak-rules-v1.2,False,2026-04-20T08:50:30+02:00,2026-04-20T23:38:18.953976+00:00,,ABC,internacional,train,https://www.abc.es/espana/castilla-la-mancha/toledo/deportes/heroico-empate-talavera-lugo-20260420085023-nt.html,es,0.999994,kept,kept_original
,,0.0,sitemap_url_slug,,,,pollo fuentes invita a viajar en el tiempo por sus 60 anos de carrera,pollo fuentes invita a viajar en el tiempo por sus 60 anos de carrera,0e5a35d38f575e38,informativo,weak-rules-v1.2,False,2026-04-10T20:01:58.016000+00:00,2026-04-20T23:32:58.289478+00:00,,La Cuarta,nacional,train,https://www.lacuarta.com/espectaculos/noticia/pollo-fuentes-invita-a-viajar-en-el-tiempo-por-sus-60-anos-de-carrera/,es,0.999995,kept,kept_original
,,0.0,sitemap_url_slug,,,,estrias canas e imperfecciones al natural las estrellas que ya no temen mostrarse sin retoque digital,estrias canas e imperfecciones al natural las estrellas que ya no temen mostrarse sin retoque digital,be255ca5809dbb0f,informativo,weak-rules-v1.2,False,2024-04-22T22:36:53.805000+00:00,2026-04-20T23:37:12.690446+00:00,,Infobae,internacional,train,https://www.infobae.com/america/entretenimiento/2019/08/31/estrias-canas-e-imperfecciones-al-natural-las-estrellas-que-ya-no-temen-mostrarse-sin-retoque-digital/,es,0.999996,kept,kept_original
,,0.0,news_sitemap,,,,Nico Guillén pasa del primer equipo a ayudar al segundo filial del Sevilla,Nico Guillén pasa del primer equipo a ayudar al segundo filial del Sevilla,911bf4a989532358,informativo,weak-rules-v1.2,False,2026-04-19T13:03:39+02:00,2026-04-20T23:38:18.968745+00:00,,ABC,internacional,train,https://www.abc.es/deportes/orgullodenervion/noticias-sevilla-fc/nico-guillen-pasa-primer-equipo-ayudar-segundo-20260419122252-nts.html,es,0.999993,kept,kept_original
,,0.0,sitemap_url_slug,,,,video el gol de la roja sub 17 para sellar el importante triunfo ante paraguay,video el gol de la roja sub 17 para sellar el importante triunfo ante paraguay,4c1fcfed3aaf0805,informativo,weak-rules-v1.2,False,2026-04-10T02:51:35.667000+00:00,2026-04-20T23:35:10.015602+00:00,,En Cancha,nacional,train,https://www.encancha.cl/videos/2026/04/09/video-el-gol-de-la-roja-sub-17-para-sellar-el-importante-triunfo-ante-paraguay/,es,0.999994,kept,kept_original
,clickbait_framing:estas son;contrast_hook,0.35,news_sitemap,,,,"Ni una ni dos: estas son todas las veces que puedes cambiar el testamento y cómo hacerlo, según expertos","Ni una ni dos: estas son todas las veces que puedes cambiar el testamento y cómo hacerlo, según expertos",f6056d6fc3d32a85,clickbait,manual-review-v1.0,False,2026-04-20T14:28:14.551000+00:00,2026-04-20T23:37:12.656879+00:00,,Infobae,internacional,train,https://www.infobae.com/espana/2026/04/20/ni-una-ni-dos-estas-son-todas-las-veces-que-puedes-cambiar-el-testamento-y-como-hacerlo-segun-expertos/,es,0.999997,kept,kept_original
,,0.0,sitemap_url_slug,,,,marvel anuncia a los superheroes que llegaran proximamente a la pantalla grande,marvel anuncia a los superheroes que llegaran proximamente a la pantalla grande,1437bd384767142b,informativo,weak-rules-v1.2,False,2025-11-14T19:25:40+00:00,2026-04-20T23:33:16.710699+00:00,,Pagina 7,nacional,train,https://www.pagina7.cl/entretencion/marvel-anuncia-a-los-superheroes-que-llegaran-proximamente-a-la-pantalla-grande/,es,0.94453,kept,kept_original
,,0.0,sitemap_url_slug,,,,julio cesar rodriguez se quiebra en su ultimo capitulo en primer plano han sido anos complejos,julio cesar rodriguez se quiebra en su ultimo capitulo en primer plano han sido anos complejos,8a44d42e4b50d2ea,informativo,weak-rules-v1.2,False,2026-03-29T23:22:58-03:00,2026-04-20T23:28:49.388461+00:00,,BioBioChile,nacional,train,https://www.biobiochile.cl/noticias/espectaculos-y-tv/tv/2026/03/29/julio-cesar-rodriguez-se-quiebra-en-su-ultimo-capitulo-en-primer-plano-han-sido-anos-complejos.shtml,es,0.999996,kept,kept_original
,,0.0,sitemap_url_slug,,,,perro no abandona la tumba de su amo,perro no abandona la tumba de su amo,6eddc8787d3a7a77,informativo,weak-rules-v1.2,False,2011-11-29T15:50:00+00:00,2026-04-20T23:28:55.068528+00:00,,CNN Chile,nacional,train,https://www.cnnchile.com/tecnologias/perro-no-abandona-la-tumba-de-su-amo_20111129/,es,0.999994,kept,kept_original
,,0.0,sitemap_url_slug,,,,confirman fallecimiento de felipe staiti guitarrista y fundador de los enanitos verdes su musica su entrega y su historia quedan para siempre,confirman fallecimiento de felipe staiti guitarrista y fundador de los enanitos verdes su musica su entrega y su historia quedan para siempre,25f37e00df2ac51c,informativo,weak-rules-v1.2,False,2026-04-14T16:16:01.923000+00:00,2026-04-20T23:32:58.276162+00:00,,La Cuarta,nacional,train,https://www.lacuarta.com/espectaculos/noticia/confirman-fallecimiento-de-felipe-staiti-guitarrista-y-fundador-de-los-enanitos-verdes-su-musica-su-entrega-y-su-historia-quedan-para-siempre/,es,0.999995,kept,kept_original
,,0.0,news_sitemap,,,,"Milei dice que la guerra de EE.UU. e Israel contra Irán ""es lo correcto","Milei dice que la guerra de EE.UU. e Israel contra Irán ""es lo correcto",5beb4fb431401f8f,informativo,weak-rules-v1.2,False,2026-04-19T22:02:30.879000+00:00,2026-04-20T23:36:22.117462+00:00,,CNN Espanol,internacional,train,https://cnnespanol.cnn.com/2026/04/19/argentina/video/milei-apoyo-guerra-iran-israel,es,0.999996,kept,kept_original
